,resnum,native_ss,pre_ss,native_rsa,pre_rsa,Target
125,138,2,2,80.9,25,T1056
126,139,2,2,68.3,30,T1056
127,140,2,2,39.9,15,T1056
128,141,2,2,68.8,10,T1056
129,142,2,2,22.0,10,T1056
130,143,2,2,69.3,0,T1056
131,144,2,2,54.4,0,T1056
132,145,1,1,10.2,5,T1056
133,146,1,1,0.6,0,T1056
134,147,1,1,5.1,0,T1056
135,148,1,1,0.0,0,T1056
136,149,1,1,2.4,5,T1056
137,150,1,1,0.0,0,T1056
138,151,1,1,8.2,15,T1056
139,152,2,1,13.9,40,T1056
140,153,2,2,69.6,45,T1056
141,154,2,2,89.2,40,T1056
142,155,2,2,10.0,30,T1056
143,156,2,2,72.6,40,T1056
144,157,2,2,84.3,35,T1056
145,158,2,2,48.5,30,T1056
146,159,0,2,52.7,55,T1056
147,160,0,0,51.6,30,T1056
148,161,0,0,21.0,15,T1056
149,162,0,0,18.8,10,T1056
150,163,0,0,8.0,0,T1056
151,164,0,0,9.2,0,T1056
152,165,2,2,21.5,15,T1056
153,166,2,2,19.8,20,T1056
154,167,2,2,32.9,5,T1056
155,168,2,2,25.6,40,T1056
156,169,0,2,0.7,15,T1056
157,170,0,2,10.5,40,T1056
158,171,0,2,73.3,55,T1056
159,172,2,2,12.9,10,T1056
160,173,1,2,47.3,40,T1056
161,174,2,2,0.7,5,T1056
162,175,2,2,47.2,40,T1056
163,176,2,2,87.6,50,T1056
164,177,2,2,8.0,45,T1056
165,178,2,2,50.1,30,T1056
166,179,2,2,57.3,55,T1056
167,180,2,2,87.7,60,T1056
168,181,2,2,56.5,50,T1056
0,3,2,2,64.6,60,T1064
1,4,2,2,45.0,55,T1064
2,5,1,1,63.5,10,T1064
3,6,1,1,16.1,40,T1064
4,7,1,0,62.3,25,T1064
5,8,1,0,9.8,50,T1064
6,9,1,0,61.9,55,T1064
7,10,1,0,8.8,10,T1064
8,11,2,2,46.2,15,T1064
9,12,2,2,43.9,60,T1064
10,13,2,2,73.3,55,T1064
11,14,1,2,56.5,35,T1064
12,15,1,2,69.4,45,T1064
13,16,1,1,19.0,25,T1064
14,17,1,1,55.7,35,T1064
15,18,2,1,6.1,15,T1064
16,19,2,2,68.4,55,T1064
17,20,2,2,44.8,35,T1064
18,21,2,2,27.3,45,T1064
19,22,2,2,13.5,10,T1064
20,23,2,2,46.0,35,T1064
21,24,2,2,82.6,10,T1064
22,25,2,1,81.1,30,T1064
23,26,2,1,33.6,15,T1064
24,27,1,1,47.0,15,T1064
25,28,1,2,30.3,15,T1064
26,29,1,2,36.7,45,T1064
27,30,1,1,9.0,10,T1064
28,31,1,1,10.8,5,T1064
29,32,1,1,3.9,0,T1064
30,33,1,1,21.0,35,T1064
31,34,1,1,21.1,0,T1064
32,35,0,2,68.0,25,T1064
33,36,0,2,41.5,30,T1064
34,37,2,2,71.6,40,T1064
35,38,2,2,90.0,50,T1064
36,39,2,2,86.1,30,T1064
37,40,2,2,15.7,20,T1064
38,41,2,2,53.3,50,T1064
39,42,1,0,23.7,5,T1064
40,43,1,0,16.6,5,T1064
41,44,1,0,33.6,40,T1064
42,45,2,1,19.5,5,T1064
43,46,2,1,41.0,0,T1064
44,47,2,0,47.3,40,T1064
45,48,2,2,73.5,50,T1064
46,49,2,2,94.2,50,T1064
47,52,2,2,78.3,55,T1064
48,53,2,2,53.7,50,T1064
49,54,2,2,56.1,10,T1064
50,55,2,2,104.4,25,T1064
51,56,2,1,69.6,5,T1064
52,57,2,1,63.8,15,T1064
53,58,2,1,42.7,5,T1064
54,59,2,1,77.0,25,T1064
55,60,2,1,49.3,20,T1064
56,61,2,2,90.3,10,T1064
57,62,2,2,62.4,25,T1064
58,63,2,2,60.1,40,T1064
59,64,2,1,8.1,10,T1064
60,65,1,1,16.7,30,T1064
61,66,1,1,37.0,0,T1064
62,67,1,1,33.4,25,T1064
63,68,2,2,53.2,5,T1064
64,69,2,2,92.3,30,T1064
65,70,2,2,60.2,35,T1064
66,71,2,1,8.5,10,T1064
67,72,1,1,6.9,50,T1064
68,73,1,1,0.2,10,T1064
69,74,1,1,21.6,40,T1064
70,75,1,2,0.0,5,T1064
71,76,2,2,28.1,55,T1064
72,77,2,2,46.1,55,T1064
73,78,2,2,12.6,30,T1064
74,79,2,2,101.7,65,T1064
75,80,2,2,44.5,25,T1064
76,81,1,2,14.1,25,T1064
77,82,1,1,6.0,20,T1064
78,83,1,1,2.0,0,T1064
79,84,1,1,8.8,5,T1064
80,85,1,1,0.0,0,T1064
81,86,1,1,15.0,20,T1064
82,87,1,1,0.0,0,T1064
83,88,1,1,0.1,15,T1064
84,89,2,2,53.8,10,T1064
85,90,2,2,51.0,25,T1064
86,91,2,2,75.2,25,T1064
87,92,2,2,61.2,25,T1064
88,93,2,0,12.2,0,T1064
89,94,2,1,81.2,15,T1064
90,95,2,1,68.6,40,T1064
91,96,1,1,50.6,25,T1064
92,97,1,2,36.0,25,T1064
93,98,1,2,32.3,35,T1064
94,99,1,1,0.9,5,T1064
95,100,1,1,45.8,30,T1064
96,101,1,1,1.5,5,T1064
97,102,1,1,28.3,5,T1064
98,103,1,1,6.6,10,T1064
99,104,1,1,50.5,45,T1064
100,105,1,2,39.9,35,T1064
101,106,2,2,63.8,65,T1064
0,44,0,2,86.8,30,T1067
1,45,0,0,70.4,55,T1067
2,46,0,0,57.6,45,T1067
3,47,0,0,39.9,5,T1067
4,48,0,0,41.5,40,T1067
5,49,0,0,66.5,45,T1067
6,50,0,0,52.9,20,T1067
7,51,0,2,13.6,0,T1067
8,52,0,1,37.6,10,T1067
9,53,2,1,45.6,0,T1067
10,54,2,2,33.5,35,T1067
11,55,2,2,23.2,40,T1067
12,56,2,0,89.9,5,T1067
13,57,2,0,25.8,35,T1067
14,58,2,0,7.6,60,T1067
15,59,2,2,0.8,30,T1067
16,60,2,2,65.8,60,T1067
17,61,2,2,68.6,50,T1067
18,62,1,2,31.8,35,T1067
19,63,2,2,72.2,45,T1067
20,64,2,2,21.3,25,T1067
21,65,2,2,3.8,5,T1067
22,66,2,2,59.0,40,T1067
23,67,0,0,39.6,45,T1067
24,68,0,0,68.6,35,T1067
25,69,0,0,9.2,20,T1067
26,70,0,0,0.7,20,T1067
27,71,0,0,35.2,35,T1067
28,72,0,2,52.0,45,T1067
29,73,2,2,40.8,60,T1067
30,74,2,2,63.3,35,T1067
31,75,2,2,28.8,55,T1067
32,76,0,2,38.4,20,T1067
33,77,0,0,7.9,10,T1067
34,78,0,0,26.5,40,T1067
35,79,0,0,42.0,40,T1067
36,80,2,2,2.1,10,T1067
37,81,2,2,19.0,25,T1067
38,82,1,1,0.2,0,T1067
39,83,1,1,0.0,0,T1067
40,84,1,1,0.1,0,T1067
41,85,1,1,0.9,0,T1067
42,86,1,1,0.0,0,T1067
43,87,1,1,2.1,0,T1067
44,88,2,2,2.6,20,T1067
45,89,2,2,7.1,15,T1067
46,90,2,2,55.1,45,T1067
47,91,2,2,77.3,50,T1067
48,92,2,2,72.2,50,T1067
49,93,2,2,87.0,50,T1067
50,94,2,2,43.9,45,T1067
51,95,2,2,5.8,25,T1067
52,96,2,1,0.0,15,T1067
53,97,1,1,8.0,15,T1067
54,98,1,1,0.0,0,T1067
55,99,1,1,14.7,20,T1067
56,100,1,1,1.0,0,T1067
57,101,1,1,0.1,5,T1067
58,102,1,1,23.7,30,T1067
59,103,2,2,73.7,45,T1067
60,104,2,2,52.5,20,T1067
61,105,1,1,60.9,35,T1067
62,106,1,1,43.8,5,T1067
63,107,1,1,50.3,10,T1067
64,108,1,1,20.4,10,T1067
65,109,1,1,61.4,25,T1067
66,110,1,1,12.0,5,T1067
67,111,1,1,61.3,40,T1067
68,112,1,1,0.0,0,T1067
69,113,1,1,0.0,0,T1067
70,114,2,2,0.0,5,T1067
71,115,1,2,0.0,5,T1067
72,116,2,2,49.5,25,T1067
73,117,2,2,16.0,40,T1067
74,118,1,2,35.0,45,T1067
75,119,1,2,18.0,15,T1067
76,120,1,1,21.0,45,T1067
77,121,1,1,56.2,45,T1067
78,122,2,2,40.8,35,T1067
79,123,2,2,34.2,40,T1067
80,124,2,2,49.8,55,T1067
81,125,2,2,88.8,30,T1067
82,126,2,2,63.1,40,T1067
83,127,2,2,34.7,50,T1067
84,128,2,2,65.0,30,T1067
85,129,2,2,51.5,30,T1067
86,130,2,2,41.5,35,T1067
87,131,2,2,29.6,45,T1067
88,132,2,2,85.9,30,T1067
89,133,2,2,72.3,20,T1067
90,134,2,2,33.1,45,T1067
91,135,2,2,42.7,35,T1067
92,136,2,2,72.0,15,T1067
93,137,2,2,35.3,40,T1067
94,138,2,2,6.8,30,T1067
95,139,1,2,4.3,25,T1067
96,140,1,2,29.7,15,T1067
97,141,1,1,7.2,5,T1067
98,142,1,1,15.8,15,T1067
99,143,2,1,1.1,10,T1067
100,144,2,2,0.0,0,T1067
101,145,2,2,0.0,0,T1067
102,146,2,2,0.7,15,T1067
103,147,1,2,0.0,0,T1067
104,148,1,2,4.3,15,T1067
105,149,1,1,5.7,0,T1067
106,150,1,2,23.2,15,T1067
107,151,2,2,1.3,0,T1067
108,152,2,0,43.5,30,T1067
109,153,1,0,35.0,15,T1067
110,154,1,0,24.7,0,T1067
111,155,1,2,26.5,20,T1067
112,156,1,0,46.8,45,T1067
113,157,2,0,52.2,35,T1067
114,158,2,2,83.8,20,T1067
115,159,2,2,20.8,15,T1067
116,160,2,2,52.0,20,T1067
117,161,2,2,10.8,35,T1067
118,162,2,2,108.4,45,T1067
119,163,2,2,80.5,30,T1067
120,164,2,2,25.2,15,T1067
121,165,2,2,73.0,50,T1067
122,166,2,2,28.2,5,T1067
123,167,2,2,35.9,45,T1067
124,168,2,2,8.2,0,T1067
125,169,2,2,1.2,10,T1067
126,170,2,2,11.4,0,T1067
127,171,1,1,0.0,0,T1067
128,172,1,1,0.1,0,T1067
129,173,1,1,3.4,0,T1067
130,174,1,1,0.1,0,T1067
131,175,1,1,4.2,5,T1067
132,176,2,2,46.2,15,T1067
133,177,2,2,77.3,30,T1067
134,178,2,2,29.2,20,T1067
135,179,2,1,41.0,0,T1067
136,180,1,1,3.2,0,T1067
137,181,1,1,0.0,0,T1067
138,182,1,1,0.1,0,T1067
139,183,1,1,5.0,0,T1067
140,184,1,1,4.0,10,T1067
141,185,2,2,1.1,5,T1067
142,186,2,2,3.1,15,T1067
143,187,2,2,36.7,50,T1067
144,188,2,2,48.2,45,T1067
145,189,2,2,10.5,25,T1067
146,190,2,2,78.0,30,T1067
147,191,2,2,89.8,40,T1067
148,192,2,2,39.3,25,T1067
149,193,0,2,23.9,40,T1067
150,194,0,0,70.6,25,T1067
151,195,0,0,48.8,40,T1067
152,196,0,0,2.2,5,T1067
153,197,0,0,23.3,10,T1067
154,198,0,0,66.2,35,T1067
155,199,0,0,34.6,35,T1067
156,200,2,2,16.1,0,T1067
157,201,2,2,29.2,15,T1067
158,202,2,2,51.2,45,T1067
159,203,2,2,22.7,50,T1067
160,204,2,2,12.4,15,T1067
161,205,1,2,3.0,15,T1067
162,206,2,2,49.4,10,T1067
163,207,2,2,0.5,0,T1067
164,208,2,1,11.6,0,T1067
165,209,1,1,0.0,0,T1067
166,210,1,1,10.3,10,T1067
167,211,1,2,0.0,0,T1067
168,212,2,2,21.4,20,T1067
169,213,2,0,45.8,40,T1067
170,214,2,0,75.8,60,T1067
171,215,0,0,26.4,15,T1067
172,216,0,0,0.0,0,T1067
173,217,0,0,46.0,45,T1067
174,218,0,0,39.7,20,T1067
175,219,0,0,0.0,0,T1067
176,220,0,0,17.3,5,T1067
177,221,0,0,62.9,45,T1067
178,222,0,0,20.0,15,T1067
179,223,0,0,0.0,0,T1067
180,224,0,0,52.3,30,T1067
181,225,0,0,78.2,55,T1067
182,226,0,2,17.2,45,T1067
183,227,2,2,53.4,45,T1067
184,228,1,2,48.8,50,T1067
185,229,1,2,27.3,55,T1067
186,230,1,2,64.6,30,T1067
187,231,1,1,4.8,5,T1067
188,232,1,1,0.1,45,T1067
189,233,2,1,20.1,20,T1067
190,234,1,1,8.6,5,T1067
191,235,2,2,7.2,25,T1067
192,236,2,2,31.2,50,T1067
193,237,2,2,46.5,50,T1067
194,238,2,2,54.5,60,T1067
195,239,2,2,14.5,25,T1067
196,240,2,2,65.2,30,T1067
197,241,1,2,9.8,20,T1067
198,242,2,2,33.6,20,T1067
199,243,1,1,57.6,25,T1067
200,244,2,2,40.6,30,T1067
201,245,2,2,101.5,50,T1067
202,246,2,2,78.9,50,T1067
203,247,2,2,60.2,15,T1067
204,248,2,2,65.4,50,T1067
205,249,1,2,18.1,10,T1067
206,250,2,1,39.7,25,T1067
207,251,1,0,44.2,20,T1067
208,252,1,0,55.2,40,T1067
209,253,1,2,80.4,25,T1067
210,254,1,2,16.2,35,T1067
211,255,1,2,17.8,5,T1067
212,256,2,1,22.9,25,T1067
213,257,1,1,0.1,0,T1067
214,258,1,1,1.1,0,T1067
215,259,1,1,0.0,0,T1067
216,260,1,1,0.0,0,T1067
217,261,1,1,0.0,0,T1067
218,262,1,1,0.2,30,T1067
219,263,1,2,16.0,55,T1067
220,264,2,2,43.1,55,T1067
0,91,2,2,86.0,35,T1073
1,92,0,2,80.3,5,T1073
2,93,0,2,72.1,40,T1073
3,94,0,0,69.3,40,T1073
4,95,0,0,68.2,30,T1073
5,96,0,0,48.0,20,T1073
6,97,0,0,68.9,5,T1073
7,98,0,0,78.3,20,T1073
8,99,0,0,41.3,15,T1073
9,100,0,0,33.2,0,T1073
10,101,0,0,63.9,5,T1073
11,102,2,0,27.1,25,T1073
12,103,0,0,64.9,5,T1073
13,104,0,0,2.8,5,T1073
14,105,0,0,5.5,5,T1073
15,106,0,0,68.2,0,T1073
16,107,0,0,34.1,0,T1073
17,108,0,0,0.0,0,T1073
18,109,0,0,28.4,5,T1073
19,110,0,0,51.4,5,T1073
20,111,0,0,16.1,0,T1073
21,112,0,0,26.2,0,T1073
22,113,0,2,73.2,40,T1073
23,114,0,2,60.1,5,T1073
24,115,2,2,33.6,45,T1073
25,116,2,2,109.4,55,T1073
26,117,2,2,47.2,10,T1073
27,118,2,2,78.6,50,T1073
28,119,2,2,18.8,55,T1073
29,120,2,2,52.1,35,T1073
30,121,0,0,23.7,15,T1073
31,122,0,0,54.4,45,T1073
32,123,0,0,24.1,25,T1073
33,124,0,0,0.4,0,T1073
34,125,0,0,9.0,5,T1073
35,126,0,0,83.4,50,T1073
36,127,0,0,53.1,30,T1073
37,128,0,2,17.4,5,T1073
38,129,2,2,82.2,50,T1073
39,130,2,2,13.6,10,T1073
40,131,2,2,48.8,35,T1073
41,132,0,0,41.2,30,T1073
42,133,0,0,61.4,50,T1073
43,134,0,0,35.3,25,T1073
44,135,0,0,0.0,0,T1073
45,136,0,0,43.8,35,T1073
46,137,0,0,59.3,45,T1073
47,138,0,0,0.3,0,T1073
48,139,0,0,13.3,0,T1073
49,140,0,0,61.4,45,T1073
50,141,0,0,8.8,20,T1073
51,142,0,0,4.1,0,T1073
52,143,0,0,42.7,30,T1073
53,144,0,0,83.2,40,T1073
54,145,0,2,45.1,10,T1073
55,146,2,2,74.2,45,T1073
56,147,2,2,61.3,5,T1073
57,148,2,1,21.4,0,T1073
58,149,2,1,113.5,40,T1073
0,71,2,2,85.0,40,T1074
1,72,0,0,68.5,45,T1074
2,73,0,0,5.4,0,T1074
3,74,0,0,30.4,5,T1074
4,75,0,0,56.4,50,T1074
5,76,0,0,57.5,30,T1074
6,77,0,0,0.0,0,T1074
7,78,0,0,56.8,45,T1074
8,79,0,0,64.3,50,T1074
9,80,2,2,8.6,10,T1074
10,81,2,2,46.1,50,T1074
11,82,2,2,57.9,40,T1074
12,83,1,2,56.1,50,T1074
13,84,1,2,64.8,50,T1074
14,85,1,2,17.7,15,T1074
15,86,1,1,67.2,35,T1074
16,87,1,1,7.9,0,T1074
17,88,1,1,50.6,5,T1074
18,89,1,1,48.5,10,T1074
19,90,1,1,19.3,25,T1074
20,91,2,2,41.6,15,T1074
21,92,2,2,19.7,45,T1074
22,93,2,2,95.9,55,T1074
23,94,2,2,83.7,60,T1074
24,95,2,2,33.4,50,T1074
25,96,2,2,41.5,40,T1074
26,97,2,2,36.3,15,T1074
27,98,1,1,58.9,40,T1074
28,99,1,1,0.2,0,T1074
29,100,1,1,29.1,25,T1074
30,101,1,1,0.1,0,T1074
31,102,1,1,26.4,20,T1074
32,103,1,1,12.5,0,T1074
33,104,1,1,47.7,25,T1074
34,105,1,1,80.0,50,T1074
35,106,1,2,35.5,15,T1074
36,107,1,2,71.1,40,T1074
37,108,2,2,17.5,30,T1074
38,109,2,2,108.2,40,T1074
39,110,2,2,86.4,50,T1074
40,111,2,2,52.9,45,T1074
41,112,2,2,28.5,20,T1074
42,113,1,2,61.9,40,T1074
43,114,1,1,7.6,0,T1074
44,115,1,1,12.6,0,T1074
45,116,1,1,7.8,10,T1074
46,117,1,1,0.0,0,T1074
47,118,1,1,25.7,15,T1074
48,119,1,1,0.3,0,T1074
49,120,1,2,24.2,30,T1074
50,121,2,2,45.4,40,T1074
51,122,2,2,2.8,25,T1074
52,123,2,2,72.1,50,T1074
53,124,2,1,7.4,5,T1074
54,125,2,1,88.2,10,T1074
55,126,2,1,55.3,0,T1074
56,127,2,2,44.7,10,T1074
57,128,2,2,7.7,5,T1074
58,129,1,2,28.0,10,T1074
59,130,1,2,5.1,5,T1074
60,131,1,2,26.7,10,T1074
61,132,1,2,8.4,10,T1074
62,133,2,2,30.3,25,T1074
63,134,2,2,62.3,50,T1074
64,135,2,2,66.4,45,T1074
65,136,2,2,24.5,20,T1074
66,137,1,0,71.2,40,T1074
67,138,1,0,46.0,5,T1074
68,139,1,2,64.6,45,T1074
69,140,1,2,56.6,40,T1074
70,141,2,2,74.0,30,T1074
71,142,2,2,35.0,35,T1074
72,143,1,2,10.7,20,T1074
73,144,1,1,0.3,5,T1074
74,145,1,1,18.4,0,T1074
75,146,1,1,11.7,0,T1074
76,147,1,1,27.7,5,T1074
77,148,2,2,73.9,20,T1074
78,149,2,2,55.3,35,T1074
79,150,2,2,15.6,30,T1074
80,151,2,2,67.5,65,T1074
81,152,1,2,65.9,30,T1074
82,153,2,2,104.8,40,T1074
83,154,2,2,80.2,35,T1074
84,155,1,2,12.5,30,T1074
85,156,1,2,6.8,40,T1074
86,157,2,2,37.7,25,T1074
87,158,2,2,28.7,10,T1074
88,159,1,2,40.8,20,T1074
89,160,1,2,79.9,35,T1074
90,161,2,2,91.9,10,T1074
91,162,2,2,16.4,20,T1074
92,163,2,2,32.5,20,T1074
93,164,1,2,22.2,15,T1074
94,165,1,2,48.0,25,T1074
95,166,1,2,76.5,40,T1074
96,167,1,2,9.4,10,T1074
97,168,1,1,26.3,35,T1074
98,169,1,1,14.1,30,T1074
99,170,1,1,6.3,20,T1074
100,171,1,1,0.0,0,T1074
101,172,1,1,10.6,5,T1074
102,173,1,1,4.4,0,T1074
103,174,1,2,51.2,45,T1074
104,175,2,2,78.4,50,T1074
105,176,2,2,64.0,35,T1074
106,177,1,1,25.3,35,T1074
107,178,1,1,0.0,10,T1074
108,179,1,1,7.4,25,T1074
109,180,1,1,4.0,0,T1074
110,181,1,1,34.2,35,T1074
111,182,1,1,25.4,20,T1074
112,183,1,1,27.6,0,T1074
113,184,1,1,5.2,0,T1074
114,185,1,1,39.5,20,T1074
115,186,1,1,5.4,0,T1074
116,187,0,0,42.3,0,T1074
117,188,0,0,75.9,5,T1074
118,189,0,2,54.7,40,T1074
119,190,2,2,82.2,35,T1074
120,191,2,2,55.2,5,T1074
121,192,1,2,57.8,45,T1074
122,193,1,2,63.8,50,T1074
123,194,1,2,30.1,35,T1074
124,195,1,2,60.4,45,T1074
125,196,1,2,28.1,10,T1074
126,197,1,2,17.0,40,T1074
127,198,1,2,1.4,30,T1074
128,199,1,1,7.9,25,T1074
129,200,1,2,0.0,10,T1074
130,201,1,2,34.8,60,T1074
131,202,2,2,22.4,70,T1074
0,24,0,2,90.4,35,T1079
1,25,0,2,79.2,40,T1079
2,26,0,2,60.9,40,T1079
3,27,0,2,23.6,5,T1079
4,28,0,2,26.6,20,T1079
5,29,0,2,49.7,10,T1079
6,30,0,2,4.0,5,T1079
7,31,0,2,0.0,15,T1079
8,32,0,2,43.2,30,T1079
9,33,0,0,56.3,40,T1079
10,34,2,0,0.7,50,T1079
11,35,2,0,48.9,20,T1079
12,36,0,0,8.6,0,T1079
13,37,0,0,53.0,40,T1079
14,38,0,0,41.9,35,T1079
15,39,0,0,0.0,0,T1079
16,40,0,0,31.2,5,T1079
17,41,0,0,57.0,45,T1079
18,42,0,0,2.5,10,T1079
19,43,0,0,0.0,0,T1079
20,44,0,0,44.3,45,T1079
21,45,0,0,51.7,50,T1079
22,46,0,0,0.5,0,T1079
23,47,0,0,37.5,40,T1079
24,48,0,0,35.7,55,T1079
25,49,0,2,3.5,45,T1079
26,50,2,2,2.5,20,T1079
27,51,2,2,1.1,5,T1079
28,52,2,2,29.2,35,T1079
29,53,0,2,18.8,20,T1079
30,54,0,2,47.3,45,T1079
31,55,0,0,46.0,35,T1079
32,56,2,2,2.2,10,T1079
33,57,2,2,0.6,25,T1079
34,58,2,0,28.6,5,T1079
35,59,0,0,67.4,45,T1079
36,60,0,0,67.2,25,T1079
37,61,0,0,5.8,0,T1079
38,62,0,0,20.0,35,T1079
39,63,0,0,68.3,45,T1079
40,64,0,0,31.3,15,T1079
41,65,0,0,16.4,15,T1079
42,66,0,2,62.6,40,T1079
43,67,0,2,87.4,45,T1079
44,68,2,2,44.6,45,T1079
45,69,2,2,45.8,55,T1079
46,70,2,0,88.4,35,T1079
47,71,2,0,22.7,30,T1079
48,72,0,0,71.5,25,T1079
49,73,0,0,68.0,25,T1079
50,74,0,0,3.7,0,T1079
51,75,0,0,20.8,15,T1079
52,76,0,0,61.2,5,T1079
53,77,0,0,44.2,15,T1079
54,78,0,0,0.0,0,T1079
55,79,0,0,0.6,0,T1079
56,80,0,0,43.5,20,T1079
57,81,0,0,6.1,0,T1079
58,82,0,0,0.0,0,T1079
59,83,0,0,10.8,0,T1079
60,84,0,0,39.3,25,T1079
61,85,0,0,0.0,0,T1079
62,86,0,0,0.0,0,T1079
63,87,0,0,39.1,30,T1079
64,88,0,0,12.8,15,T1079
65,89,0,0,0.2,0,T1079
66,90,0,0,10.9,25,T1079
67,91,0,2,4.9,35,T1079
68,92,2,2,0.5,10,T1079
69,93,2,2,26.0,30,T1079
70,94,2,2,2.5,5,T1079
71,95,2,2,31.9,30,T1079
72,96,0,2,0.6,20,T1079
73,97,0,2,54.8,50,T1079
74,98,0,0,67.3,40,T1079
75,99,2,2,5.1,5,T1079
76,100,2,2,37.4,30,T1079
77,101,2,2,89.5,45,T1079
78,102,2,2,5.9,35,T1079
79,103,1,2,6.1,5,T1079
80,104,2,2,29.0,40,T1079
81,105,2,2,5.4,10,T1079
82,106,2,2,70.4,45,T1079
83,107,2,2,35.6,45,T1079
84,108,2,2,28.5,50,T1079
85,109,2,2,98.1,55,T1079
86,110,2,2,20.2,15,T1079
87,111,2,2,28.2,45,T1079
88,112,2,0,49.4,15,T1079
89,113,0,0,15.7,15,T1079
90,114,0,0,73.5,30,T1079
91,115,0,0,53.9,5,T1079
92,116,0,0,0.2,0,T1079
93,117,0,0,36.9,25,T1079
94,118,0,0,61.7,25,T1079
95,119,0,0,35.6,0,T1079
96,120,0,0,0.8,5,T1079
97,121,0,0,57.0,35,T1079
98,122,0,0,84.3,35,T1079
99,123,0,2,13.8,45,T1079
100,124,2,2,76.8,50,T1079
101,125,2,2,39.0,55,T1079
102,126,2,2,43.3,40,T1079
103,127,0,0,3.1,0,T1079
104,128,0,0,31.4,30,T1079
105,129,0,0,47.8,35,T1079
106,130,0,0,0.3,0,T1079
107,131,0,0,0.4,0,T1079
108,132,0,0,33.7,40,T1079
109,133,0,0,57.0,40,T1079
110,134,0,2,13.8,5,T1079
111,135,2,2,0.0,30,T1079
112,136,2,2,4.1,25,T1079
113,137,2,2,31.9,55,T1079
114,138,2,2,1.8,20,T1079
115,139,0,0,49.9,55,T1079
116,140,0,0,11.4,25,T1079
117,141,0,0,0.2,0,T1079
118,142,0,0,33.0,40,T1079
119,143,0,0,19.8,35,T1079
120,144,0,0,0.3,0,T1079
121,145,0,0,8.2,20,T1079
122,146,0,0,43.9,50,T1079
123,147,0,0,4.9,10,T1079
124,148,0,0,2.0,0,T1079
125,149,0,0,45.5,40,T1079
126,150,0,0,73.5,40,T1079
127,151,0,0,4.9,0,T1079
128,152,0,0,40.9,25,T1079
129,153,0,0,56.1,45,T1079
130,154,0,0,9.8,10,T1079
131,155,0,0,24.1,30,T1079
132,156,0,0,68.7,60,T1079
133,157,0,2,57.0,55,T1079
134,158,2,2,88.7,60,T1079
135,159,2,2,59.1,60,T1079
136,160,2,2,8.4,15,T1079
137,161,2,2,56.6,45,T1079
138,162,2,2,78.5,45,T1079
139,163,2,2,5.1,10,T1079
140,164,2,2,40.0,35,T1079
141,165,2,2,73.0,55,T1079
142,166,2,2,4.5,50,T1079
143,167,2,2,89.6,45,T1079
144,168,2,2,84.7,50,T1079
145,169,2,2,38.0,30,T1079
146,170,1,2,5.9,0,T1079
147,171,2,2,55.1,35,T1079
148,172,2,2,57.5,35,T1079
149,173,2,2,53.9,35,T1079
150,174,1,2,23.4,40,T1079
151,175,1,2,69.6,50,T1079
152,176,2,2,44.1,20,T1079
153,177,2,0,70.3,50,T1079
154,178,0,0,12.0,25,T1079
155,179,0,0,0.0,0,T1079
156,180,0,0,41.2,30,T1079
157,181,0,0,30.8,25,T1079
158,182,0,0,0.0,0,T1079
159,183,0,0,1.5,15,T1079
160,184,0,0,34.4,40,T1079
161,185,0,0,1.2,10,T1079
162,186,0,0,0.0,0,T1079
163,187,0,0,37.6,30,T1079
164,188,0,0,31.0,30,T1079
165,189,0,2,2.9,25,T1079
166,190,2,2,37.9,45,T1079
167,191,2,2,3.9,25,T1079
168,192,2,2,60.2,20,T1079
169,193,2,2,14.9,45,T1079
170,194,2,2,64.3,50,T1079
171,195,2,2,44.4,55,T1079
172,196,2,2,47.4,35,T1079
173,197,2,2,49.1,45,T1079
174,198,2,2,37.0,45,T1079
175,199,1,0,26.6,20,T1079
176,200,1,2,0.0,0,T1079
177,201,2,2,24.2,20,T1079
178,202,0,0,71.5,50,T1079
179,203,0,0,40.6,30,T1079
180,204,0,0,0.0,0,T1079
181,205,0,0,17.8,25,T1079
182,206,0,0,53.7,45,T1079
183,207,0,0,0.7,0,T1079
184,208,0,0,0.0,0,T1079
185,209,0,0,24.6,40,T1079
186,210,0,0,20.1,40,T1079
187,211,0,0,0.0,0,T1079
188,212,0,0,2.1,10,T1079
189,213,0,0,33.3,45,T1079
190,214,0,0,11.5,35,T1079
191,215,0,2,15.0,25,T1079
192,216,2,2,12.4,40,T1079
193,217,2,2,32.5,5,T1079
194,218,2,2,73.7,45,T1079
195,219,2,2,21.4,30,T1079
196,220,2,2,47.7,30,T1079
197,221,2,2,29.1,5,T1079
198,222,2,1,41.5,15,T1079
199,223,1,1,0.0,5,T1079
200,224,2,2,43.4,25,T1079
201,225,2,2,49.0,40,T1079
202,226,2,2,53.4,25,T1079
203,227,2,0,22.1,40,T1079
204,228,0,0,59.4,35,T1079
205,229,0,0,4.5,0,T1079
206,230,0,0,7.4,5,T1079
207,231,0,0,57.0,40,T1079
208,232,0,0,5.0,10,T1079
209,233,0,0,0.8,0,T1079
210,234,0,2,26.4,35,T1079
211,235,2,2,28.9,20,T1079
212,236,2,2,30.2,30,T1079
213,237,0,0,5.6,15,T1079
214,238,0,0,51.3,45,T1079
215,239,0,0,48.3,45,T1079
216,240,0,0,7.6,10,T1079
217,241,0,0,4.0,0,T1079
