,#,Group,Model,GDT_TS,LDDT,CAD(AA),SG,Target
2,3,Yang_TBM,T1093QA460_2,3.012,15.593,29.730999999999998,21.549,T1093
3,4,DAVIS-EMAconsensusAL,T1093QA263_2,3.36,17.152,31.143,22.961,T1093
4,5,UOSHAN,T1093QA409_2,3.958,12.315999999999999,25.467,17.320999999999998,T1093
5,6,Wallner,T1093QA379_2,4.0569999999999995,17.689,31.735,23.553,T1093
6,7,MUfoldQA_X,T1093QA248_2,4.058,14.728,26.748,20.262,T1093
7,8,Bhattacharya-Server,T1093QA149_2,4.541,16.029,30.377,22.109,T1093
8,9,EMAP_CHAE,T1093QA216_2,4.545,15.76,30.033,21.851,T1093
9,10,tFold-CaT,T1093QA183_2,4.817,11.85,25.018,17.000999999999998,T1093
10,11,ModFOLD8_cor,T1093QA265_2,5.404,10.970999999999998,23.896,16.509,T1093
11,12,MULTICOM-CLUSTER,T1093QA075_2,5.428,9.537,22.965,14.953,T1093
12,13,KUHHAN,T1093QA104_2,5.497999999999999,10.429,24.043000000000003,15.872,T1093
13,14,3DCNN_prof,T1093QA074_2,5.909,14.25,28.302,20.12,T1093
14,15,GraphQA,T1093QA210_2,5.962000000000001,12.31,26.319000000000003,18.137,T1093
15,16,Yang-Server,T1093QA140_2,6.013999999999999,13.741,27.475,19.465,T1093
16,17,MUfoldQA_G,T1093QA446_2,6.027,10.184,22.174,14.82,T1093
17,18,P3De,T1093QA257_2,6.6610000000000005,11.026,24.594,16.432000000000002,T1093
18,19,ModFOLD8,T1093QA167_2,7.07,8.36,21.646,13.829,T1093
19,20,LamoureuxLab,T1093QA066_2,7.746,19.553,33.836999999999996,25.654,T1093
20,21,DeepPotential,T1093QA024_2,7.772,20.909000000000002,35.277,27.095,T1093
21,22,MULTICOM-CONSTRUCT,T1093QA198_2,7.806,7.7620000000000005,21.316999999999997,13.152999999999999,T1093
22,23,ProQ3D,T1093QA339_2,8.955,7.297000000000001,20.198,12.411,T1093
23,24,SASHAN,T1093QA144_2,9.232999999999999,6.579,19.655,11.527000000000001,T1093
24,25,VoroMQA-light,T1093QA102_2,9.567,6.688,20.886,12.704,T1093
25,26,MULTICOM-AI,T1093QA275_2,9.872,6.896,18.793,11.286,T1093
26,27,angleQA,T1093QA391_2,10.133,11.376,25.48,17.298,T1093
27,28,RaptorX-QA,T1093QA073_2,10.19,7.769,18.182000000000002,10.92,T1093
28,29,tFold,T1093QA238_2,10.293,8.121,20.234,13.104000000000001,T1093
29,30,Destini,T1093QA101_2,10.706,6.434,18.68,10.802,T1093
30,31,MULTICOM-HYBRID,T1093QA187_2,10.924000000000001,5.928,17.859,10.425999999999998,T1093
31,32,QMEANDisCo,T1093QA280_2,12.097999999999999,3.508,16.117,8.32,T1093
32,33,ProQ2,T1093QA067_2,12.158,5.4639999999999995,16.678,9.847999999999999,T1093
33,34,BAKER-experimental,T1093QA403_2,12.595999999999998,6.295,16.377,9.48,T1093
34,35,MUFOLD,T1093QA081_2,13.282,4.63,14.997,8.092,T1093
35,36,CAO-QA1,T1093QA217_2,13.421,10.427999999999999,20.805,13.592,T1093
36,37,MULTICOM-DEEP,T1093QA252_2,14.589,5.846,14.581,7.871,T1093
37,38,BAKER-ROSETTASERVER,T1093QA209_2,14.67,3.3939999999999997,13.519,5.774,T1093
38,39,ProQ4,T1093QA309_2,16.392,4.684,11.745999999999999,5.989,T1093
39,40,bioinsilico_sbi,T1093QA196_2,16.418,10.360999999999999,18.144000000000002,12.459000000000001,T1093
40,41,bioinsilico_sbi_PAIR,T1093QA185_2,18.45,18.8,30.096,22.866999999999997,T1093
41,42,ModFOLD8_rank,T1093QA120_2,19.213,6.193,8.902000000000001,5.751,T1093
42,43,CAO-SERVER,T1093QA305_2,19.59,9.573,11.138,9.946,T1093
43,44,graph-sh,T1093QA247_2,19.817,6.497000000000001,8.298,5.08,T1093
44,45,VoroMQA-stout,T1093QA000_2,20.351,6.898,7.763999999999999,4.188,T1093
45,46,EDN,T1093QA203_2,21.078000000000003,11.567,12.025,9.318999999999999,T1093
46,47,MULTICOM-DIST,T1093QA319_2,21.381999999999998,8.424,8.209,6.205,T1093
47,48,VoroCNN-GDT,T1093QA153_2,21.629,7.901,6.486000000000001,4.641,T1093
48,49,LAW,T1093QA138_2,21.945999999999998,8.712,6.441,7.485,T1093
49,50,SBROD,T1093QA085_2,22.753,11.68,11.104000000000001,8.182,T1093
50,51,VoroCNN,T1093QA313_2,23.305,9.559,4.811,5.707000000000001,T1093
51,52,VoroCNN-GEMME,T1093QA406_2,23.305,9.559,4.811,5.707000000000001,T1093
52,53,Ornate,T1093QA346_2,23.575,9.873,4.8660000000000005,6.28,T1093
53,54,VoroMQA-dark,T1093QA002_2,24.679000000000002,10.932,3.6489999999999996,6.329,T1093
54,55,MASS,T1093QA317_2,26.706999999999997,12.960999999999999,4.488,7.722,T1093
55,56,Bhattacharya-QDeep,T1093QA429_2,27.28,13.673,6.931,9.367,T1093
56,57,DIZ,T1093QA325_2,27.553,13.807,1.758,9.222999999999999,T1093
57,58,ShanghaiProtein,T1093QA398_2,27.678,14.66,11.095999999999998,10.575999999999999,T1093
58,59,Bhattacharya-QDeepU,T1093QA199_2,27.95,14.71,5.718,10.292,T1093
59,60,tFold-IDT,T1093QA351_2,33.887,20.141,7.257000000000001,14.103,T1093
60,61,Kiharalab_Z_Server,T1093QA364_2,38.477,27.719,20.25,24.983,T1093
61,62,Kiharalab,T1093QA071_2,38.477,27.719,20.25,24.983,T1093
62,63,Jones-UCL,T1093QA304_2,49.938,36.192,21.941999999999997,30.006,T1093
63,64,ropius0,T1093QA254_2,62.145,48.398999999999994,34.03,42.213,T1093
0,1,MUfoldQA_G,T1094QA446_2,2.202,10.412,23.374000000000002,17.15,T1094
1,2,Yang_TBM,T1094QA460_2,3.513,10.164,21.355999999999998,16.615,T1094
2,3,UOSHAN,T1094QA409_2,4.138999999999999,10.857999999999999,22.609,17.743,T1094
3,4,MULTICOM-CLUSTER,T1094QA075_2,4.208,11.318,23.831,18.346,T1094
4,5,MULTICOM-CONSTRUCT,T1094QA198_2,4.391,9.87,22.666,16.828,T1094
5,6,MESHI,T1094QA032_2,4.687,12.543,23.896,19.775,T1094
6,7,MESHI_consensus,T1094QA214_2,4.832,12.481,23.967,19.697,T1094
7,8,DAVIS-EMAconsensus,T1094QA433_2,4.861000000000001,15.152000000000001,27.89,21.88,T1094
8,9,ModFOLDclust2,T1094QA035_2,5.468999999999999,15.748,28.551,22.441999999999997,T1094
9,10,EMAP_CHAE,T1094QA216_2,5.6979999999999995,15.777999999999999,29.186,22.962,T1094
10,11,KUHHAN,T1094QA104_2,6.0920000000000005,10.635,22.74,17.682000000000002,T1094
11,12,tFold-CaT,T1094QA183_2,6.529,13.300999999999998,26.045,19.871,T1094
12,13,GraphQA,T1094QA210_2,6.615,10.332,23.034000000000002,16.934,T1094
13,14,Wallner,T1094QA379_2,6.829,17.29,30.215999999999998,23.991999999999997,T1094
14,15,MESHI_EMA,T1094QA112_2,7.303999999999999,11.038,23.998,17.824,T1094
15,16,MUfoldQA_X,T1094QA248_2,7.352,16.721,29.868000000000002,23.677,T1094
16,17,MULTICOM-AI,T1094QA275_2,7.369,6.827999999999999,18.279,13.644,T1094
17,18,RaptorX-QA,T1094QA073_2,7.516,14.832,28.178,21.954,T1094
18,19,DAVIS-EMAconsensusAL,T1094QA263_2,7.591,18.595,31.732,25.508000000000003,T1094
19,20,Yang-Server,T1094QA140_2,8.175,7.145,16.572,12.675999999999998,T1094
20,21,P3De,T1094QA257_2,8.182,10.633,22.14,17.688,T1094
21,22,ModFOLD8_cor,T1094QA265_2,8.306000000000001,11.549000000000001,20.267,18.887,T1094
22,23,LamoureuxLab,T1094QA066_2,8.467,10.023,22.423000000000002,16.303,T1094
23,24,Bhattacharya-Server,T1094QA149_2,8.609,17.961,31.329,25.105,T1094
24,25,SASHAN,T1094QA144_2,8.889,6.944,18.87,12.994000000000002,T1094
25,26,ModFOLD8,T1094QA167_2,9.093,8.151,17.963,15.189,T1094
26,27,ProQ4,T1094QA309_2,9.248,6.807,19.256,13.602,T1094
27,28,MULTICOM-HYBRID,T1094QA187_2,9.577,4.97,16.401,12.065,T1094
28,29,tFold,T1094QA238_2,9.581,9.375,21.763,15.94,T1094
29,30,MASS,T1094QA317_2,10.395999999999999,7.917999999999999,18.896,13.265999999999998,T1094
30,31,Destini,T1094QA101_2,10.555,8.408999999999999,21.256999999999998,15.218,T1094
31,32,MESHI_server,T1094QA211_2,10.619000000000002,5.3839999999999995,14.612,9.603,T1094
32,33,ProQ3D,T1094QA339_2,10.648,7.371,16.955,14.082,T1094
33,34,QMEANDisCo,T1094QA280_2,10.914000000000001,6.459,17.877,12.172,T1094
34,35,ProQ2,T1094QA067_2,11.052,7.605,16.097,13.524000000000001,T1094
35,36,DeepPotential,T1094QA024_2,11.341,20.666999999999998,34.251999999999995,28.028000000000002,T1094
36,37,VoroMQA-light,T1094QA102_2,11.356,5.745,16.223,10.717,T1094
37,38,angleQA,T1094QA391_2,12.065999999999999,10.255999999999998,22.666999999999998,16.512,T1094
38,39,MUFOLD,T1094QA081_2,12.408,6.706,13.960999999999999,12.48,T1094
39,40,CAO-QA1,T1094QA217_2,12.672,8.128,16.401,12.956,T1094
40,41,Bhattacharya-QDeep,T1094QA429_2,13.244000000000002,19.202,32.787,26.563000000000002,T1094
41,42,3DCNN_prof,T1094QA074_2,13.466,23.988000000000003,37.573,31.349,T1094
42,43,MULTICOM-DEEP,T1094QA252_2,15.239,7.12,9.992,7.537999999999999,T1094
43,44,graph-sh,T1094QA247_2,15.885,7.22,8.941,9.746,T1094
44,45,BAKER-ROSETTASERVER,T1094QA209_2,15.889000000000001,6.103,8.669,7.435,T1094
45,46,ModFOLD8_rank,T1094QA120_2,16.000999999999998,7.473,9.056000000000001,10.59,T1094
46,47,BAKER-experimental,T1094QA403_2,16.02,6.907,9.592,7.91,T1094
47,48,Bhattacharya-QDeepU,T1094QA199_2,16.476,12.982999999999999,21.594,15.895999999999999,T1094
48,49,SBROD,T1094QA085_2,17.514,9.503,9.493,6.6160000000000005,T1094
49,50,LAW,T1094QA138_2,18.004,9.432,7.808,12.494000000000002,T1094
50,51,VoroCNN-GDT,T1094QA153_2,19.054000000000002,9.171,5.18,8.646,T1094
51,52,Ornate,T1094QA346_2,19.415,10.025,4.833,10.075,T1094
52,53,VoroCNN,T1094QA313_2,19.493,9.84,4.708,9.41,T1094
53,54,VoroCNN-GEMME,T1094QA406_2,19.493,9.84,4.708,9.41,T1094
54,55,bioinsilico_sbi,T1094QA196_2,19.646,11.562999999999999,11.555,10.732999999999999,T1094
55,56,VoroMQA-stout,T1094QA000_2,19.820999999999998,9.517000000000001,4.698,8.261000000000001,T1094
56,57,bioinsilico_sbi_PAIR,T1094QA185_2,22.045,17.028,22.101999999999997,17.442999999999998,T1094
57,58,MULTICOM-DIST,T1094QA319_2,22.116,11.979000000000001,5.899,8.924,T1094
58,59,CAO-SERVER,T1094QA305_2,22.748,14.433,9.058,15.245999999999999,T1094
59,60,VoroMQA-dark,T1094QA002_2,22.927,12.392999999999999,2.655,9.865,T1094
60,61,DIZ,T1094QA325_2,23.989,13.823,2.858,12.245,T1094
61,62,EDN,T1094QA203_2,24.711,16.065,10.747,10.161,T1094
62,63,ShanghaiProtein,T1094QA398_2,26.205,16.225,9.949,12.652999999999999,T1094
63,64,Kiharalab_Z_Server,T1094QA364_2,31.889,23.296,20.048,21.81,T1094
64,65,Kiharalab,T1094QA071_2,31.889,23.296,20.048,21.81,T1094
65,66,tFold-IDT,T1094QA351_2,34.010999999999996,23.456,10.707,16.896,T1094
66,67,ropius0,T1094QA254_2,52.744,42.18899999999999,28.604,34.828,T1094
67,68,Jones-UCL,T1094QA304_2,55.223,44.668,31.143,37.306999999999995,T1094
0,1,DAVIS-EMAconsensus,T1095QA433_2,3.2439999999999998,7.659,16.86,17.114,T1095
1,2,ModFOLDclust2,T1095QA035_2,3.258,7.487,16.682000000000002,16.935,T1095
2,3,ModFOLD8_cor,T1095QA265_2,3.636,7.49,16.817,17.07,T1095
3,4,tFold-CaT,T1095QA183_2,4.025,9.355,19.349,19.602999999999998,T1095
4,5,DAVIS-EMAconsensusAL,T1095QA263_2,4.211,13.436,23.593000000000004,23.846999999999998,T1095
5,6,Wallner,T1095QA379_2,4.452,13.172,23.295,23.549,T1095
6,7,ModFOLD8,T1095QA167_2,4.52,6.61,16.458,16.711,T1095
7,8,MUfoldQA_X,T1095QA248_2,4.636,11.3,20.297,20.563000000000002,T1095
8,9,KUHHAN,T1095QA104_2,5.013999999999999,11.294,21.576999999999998,21.831,T1095
9,10,EMAP_CHAE,T1095QA216_2,5.095,12.869000000000002,23.237,23.491,T1095
10,11,GraphQA,T1095QA210_2,6.091,8.446,18.335,18.589000000000002,T1095
11,12,UOSHAN,T1095QA409_2,6.155,12.374,22.819000000000003,23.072,T1095
12,13,MESHI_consensus,T1095QA214_2,6.242000000000001,5.564,13.727,14.024000000000001,T1095
13,14,tFold,T1095QA238_2,6.667000000000001,12.167,22.348000000000003,22.822,T1095
14,15,ProQ4,T1095QA309_2,6.792000000000001,5.516,14.084000000000001,14.442,T1095
15,16,Yang_TBM,T1095QA460_2,6.9,6.938,13.089,13.15,T1095
16,17,MESHI,T1095QA032_2,7.197,5.581,12.752,13.065,T1095
17,18,P3De,T1095QA257_2,7.303999999999999,6.55,15.116,15.382,T1095
18,19,MULTICOM-CONSTRUCT,T1095QA198_2,7.3870000000000005,4.136,12.806,13.165,T1095
19,20,RaptorX-QA,T1095QA073_2,7.434,12.023,22.371,22.624000000000002,T1095
20,21,Yang-Server,T1095QA140_2,7.5,5.907,12.519,12.405999999999999,T1095
21,22,QMEANDisCo,T1095QA280_2,7.806,2.8160000000000003,12.411,12.665,T1095
22,23,VoroMQA-stout,T1095QA000_2,8.158,4.465,12.663,13.258,T1095
23,24,SASHAN,T1095QA144_2,8.174,11.958,22.37,22.624000000000002,T1095
24,25,MULTICOM-CLUSTER,T1095QA075_2,8.259,4.25,11.317,11.708,T1095
25,26,Bhattacharya-QDeep,T1095QA429_2,8.596,7.38,16.137,16.395,T1095
26,27,MUFOLD,T1095QA081_2,8.621,5.04,11.722999999999999,12.155,T1095
27,28,Bhattacharya-Server,T1095QA149_2,8.958,17.938,28.656,29.017,T1095
28,29,ProQ3D,T1095QA339_2,8.982000000000001,5.4270000000000005,11.57,11.870999999999999,T1095
29,30,3DCNN_prof,T1095QA074_2,9.404,15.654000000000002,26.276999999999997,26.531,T1095
30,31,BAKER-ROSETTASERVER,T1095QA209_2,9.496,4.217,10.540999999999999,10.600999999999999,T1095
31,32,Destini,T1095QA101_2,9.708,11.25,21.179000000000002,21.433000000000003,T1095
32,33,graph-sh,T1095QA247_2,9.738999999999999,3.674,9.892000000000001,10.979000000000001,T1095
33,34,BAKER-experimental,T1095QA403_2,9.757,5.2620000000000005,11.594000000000001,11.669,T1095
34,35,MULTICOM-HYBRID,T1095QA187_2,10.14,3.89,9.671,10.415999999999999,T1095
35,36,MUfoldQA_G,T1095QA446_2,10.44,8.352,10.131,11.008,T1095
36,37,VoroMQA-light,T1095QA102_2,10.567,15.102,25.708000000000002,25.961,T1095
37,38,MESHI_server,T1095QA211_2,10.68,13.390999999999998,23.478,23.730999999999998,T1095
38,39,MULTICOM-AI,T1095QA275_2,11.397,4.499,8.3,9.144,T1095
39,40,ProQ2,T1095QA067_2,11.52,7.111000000000001,11.99,12.511,T1095
40,41,VoroCNN-GDT,T1095QA153_2,11.555,3.948,8.083,8.945,T1095
41,42,VoroMQA-dark,T1095QA002_2,11.618,4.453,8.066,9.096,T1095
42,43,MASS,T1095QA317_2,11.796,5.617999999999999,8.131,9.042,T1095
43,44,DeepPotential,T1095QA024_2,11.931,20.531,31.155,31.408,T1095
44,45,VoroCNN,T1095QA313_2,12.126,4.245,7.468999999999999,8.522,T1095
45,46,VoroCNN-GEMME,T1095QA406_2,12.126,4.245,7.468999999999999,8.522,T1095
46,47,LamoureuxLab,T1095QA066_2,12.220999999999998,20.432000000000002,31.055,31.309,T1095
47,48,Ornate,T1095QA346_2,12.448,4.442,7.151,8.485,T1095
48,49,CAO-SERVER,T1095QA305_2,12.852,10.630999999999998,12.749,15.475999999999999,T1095
49,50,angleQA,T1095QA391_2,12.883,15.450999999999999,25.76,26.013,T1095
50,51,MULTICOM-DEEP,T1095QA252_2,13.142000000000001,5.471,6.803999999999999,7.972,T1095
51,52,MESHI_EMA,T1095QA112_2,14.417,21.515,31.926,32.218,T1095
52,53,ModFOLD8_rank,T1095QA120_2,14.889000000000001,6.136,4.72,6.765,T1095
53,54,LAW,T1095QA138_2,15.454,6.837000000000001,4.506,7.337000000000001,T1095
54,55,DIZ,T1095QA325_2,15.498,6.666,4.159,7.064,T1095
55,56,CAO-QA1,T1095QA217_2,17.02,10.262,7.694,7.721,T1095
56,57,ShanghaiProtein,T1095QA398_2,17.218,9.523,8.783,6.96,T1095
57,58,MULTICOM-DIST,T1095QA319_2,17.678,9.251,5.096,5.141,T1095
58,59,bioinsilico_sbi,T1095QA196_2,18.057000000000002,22.748,33.186,33.44,T1095
59,60,SBROD,T1095QA085_2,18.613,10.727,8.675,7.122999999999999,T1095
60,61,tFold-IDT,T1095QA351_2,22.133000000000003,13.196,4.74,5.457999999999999,T1095
61,62,Bhattacharya-QDeepU,T1095QA199_2,23.703000000000003,14.749,5.518,5.773,T1095
62,63,bioinsilico_sbi_PAIR,T1095QA185_2,24.011,29.438000000000002,39.854,40.108000000000004,T1095
63,64,Jones-UCL,T1095QA304_2,36.148,27.195,16.776,16.673,T1095
64,65,Kiharalab_Z_Server,T1095QA364_2,39.861999999999995,30.91,21.478,21.921999999999997,T1095
65,66,Kiharalab,T1095QA071_2,39.861999999999995,30.91,21.478,21.921999999999997,T1095
66,67,ropius0,T1095QA254_2,52.431000000000004,43.478,32.855,32.601,T1095
0,1,DAVIS-EMAconsensus,T1096QA433_2,3.138,24.804000000000002,37.65,40.357,T1096
1,2,ModFOLDclust2,T1096QA035_2,3.165,24.791,37.637,40.344,T1096
2,3,UOSHAN,T1096QA409_2,3.658,19.919,32.765,35.472,T1096
3,4,EMAP_CHAE,T1096QA216_2,3.762,24.519000000000002,37.365,40.071999999999996,T1096
4,5,DAVIS-EMAconsensusAL,T1096QA263_2,4.28,27.072,39.918,42.625,T1096
5,6,MESHI,T1096QA032_2,4.606,19.985,32.830999999999996,35.538000000000004,T1096
6,7,MESHI_consensus,T1096QA214_2,4.632,20.175,33.021,35.728,T1096
7,8,MULTICOM-CLUSTER,T1096QA075_2,5.079,20.233,33.079,35.786,T1096
8,9,Wallner,T1096QA379_2,5.513999999999999,23.791999999999998,36.638000000000005,39.345,T1096
9,10,MUfoldQA_G,T1096QA446_2,5.607,21.296999999999997,34.143,36.85,T1096
10,11,MULTICOM-CONSTRUCT,T1096QA198_2,5.82,18.718,31.564,34.27,T1096
11,12,Yang_TBM,T1096QA460_2,5.906000000000001,19.959,32.805,35.510999999999996,T1096
12,13,Bhattacharya-Server,T1096QA149_2,5.945,20.715999999999998,33.562,36.269,T1096
13,14,RaptorX-QA,T1096QA073_2,6.666,22.834,35.68,38.385999999999996,T1096
14,15,ModFOLD8_cor,T1096QA265_2,6.886,23.820999999999998,36.667,39.373000000000005,T1096
15,16,MUfoldQA_X,T1096QA248_2,7.879,21.572,34.418,37.124,T1096
16,17,tFold-CaT,T1096QA183_2,8.176,17.567,30.413,33.12,T1096
17,18,Yang-Server,T1096QA140_2,8.276,15.255,28.101,30.807,T1096
18,19,DeepPotential,T1096QA024_2,8.389,15.135,27.980999999999998,30.688000000000002,T1096
19,20,ProQ4,T1096QA309_2,8.863,18.654,31.084,33.79,T1096
20,21,3DCNN_prof,T1096QA074_2,9.142999999999999,15.187000000000001,27.953000000000003,30.659000000000002,T1096
21,22,Bhattacharya-QDeep,T1096QA429_2,9.583,15.722000000000001,28.343000000000004,31.049,T1096
22,23,GraphQA,T1096QA210_2,10.071,14.613,26.611,29.324,T1096
23,24,ModFOLD8,T1096QA167_2,10.395,14.936,27.738000000000003,30.444000000000003,T1096
24,25,MULTICOM-AI,T1096QA275_2,10.732000000000001,12.792,25.638,28.345,T1096
25,26,Bhattacharya-QDeepU,T1096QA199_2,11.343,30.25,42.751000000000005,45.457,T1096
26,27,MESHI_EMA,T1096QA112_2,12.042,14.302,25.247,27.986,T1096
27,28,tFold,T1096QA238_2,12.562999999999999,14.025,25.563000000000002,28.503,T1096
28,29,MULTICOM-HYBRID,T1096QA187_2,12.809000000000001,10.792,23.561999999999998,26.268,T1096
29,30,LamoureuxLab,T1096QA066_2,13.399000000000001,11.484000000000002,23.261,26.092,T1096
30,31,angleQA,T1096QA391_2,13.58,10.44,22.853,25.56,T1096
31,32,Kiharalab_Z_Server,T1096QA364_2,14.547,14.96,25.531999999999996,28.677,T1096
32,33,Kiharalab,T1096QA071_2,14.547,14.96,25.531999999999996,28.677,T1096
33,34,P3De,T1096QA257_2,15.946,8.789,20.425,23.148000000000003,T1096
34,35,Destini,T1096QA101_2,17.148,10.41,19.222,23.125999999999998,T1096
35,36,QMEANDisCo,T1096QA280_2,17.296,9.495,19.101,22.666,T1096
36,37,VoroMQA-light,T1096QA102_2,19.027,8.207,17.343,21.076999999999998,T1096
37,38,SASHAN,T1096QA144_2,20.78,7.667000000000001,15.59,19.618,T1096
38,39,KUHHAN,T1096QA104_2,20.78,7.667000000000001,15.59,19.618,T1096
39,40,MASS,T1096QA317_2,20.802,9.161,16.162,20.885,T1096
40,41,MUFOLD,T1096QA081_2,20.978,6.707000000000001,15.392999999999999,18.805,T1096
41,42,CAO-SERVER,T1096QA305_2,21.965999999999998,11.609000000000002,15.413,22.381,T1096
42,43,LAW,T1096QA138_2,22.073,10.347999999999999,14.298,21.338,T1096
43,44,ModFOLD8_rank,T1096QA120_2,23.09,7.973,13.28,18.285,T1096
44,45,MULTICOM-DEEP,T1096QA252_2,23.155,5.729,13.216,15.922,T1096
45,46,ProQ3D,T1096QA339_2,24.644000000000002,6.666,11.788,15.66,T1096
46,47,graph-sh,T1096QA247_2,24.901999999999997,8.749,11.469000000000001,18.069000000000003,T1096
47,48,SBROD,T1096QA085_2,25.076,7.611000000000001,11.344000000000001,14.880999999999998,T1096
48,49,BAKER-experimental,T1096QA403_2,25.97,6.004,11.405999999999999,15.445,T1096
49,50,BAKER-ROSETTASERVER,T1096QA209_2,26.289,6.607,11.273,15.265,T1096
50,51,ProQ2,T1096QA067_2,28.410999999999998,9.09,9.405,14.375,T1096
51,52,Ornate,T1096QA346_2,28.574,9.401,7.827999999999999,15.970999999999998,T1096
52,53,bioinsilico_sbi_PAIR,T1096QA185_2,28.733,13.765999999999998,15.793,18.3,T1096
53,54,MESHI_server,T1096QA211_2,29.201,8.368,8.443999999999999,14.482000000000001,T1096
54,55,VoroCNN-GDT,T1096QA153_2,29.531,8.368,7.077000000000001,14.347999999999999,T1096
55,56,VoroMQA-stout,T1096QA000_2,29.941,8.342,6.944,14.698,T1096
56,57,VoroCNN-GEMME,T1096QA406_2,30.255,9.352,6.422999999999999,15.106,T1096
57,58,VoroCNN,T1096QA313_2,30.255,9.352,6.422999999999999,15.106,T1096
58,59,MULTICOM-DIST,T1096QA319_2,30.362,8.636000000000001,7.337999999999999,10.495,T1096
59,60,CAO-QA1,T1096QA217_2,31.391,12.594000000000001,10.765,11.904000000000002,T1096
60,61,DIZ,T1096QA325_2,32.993,11.839,5.271,16.256,T1096
61,62,VoroMQA-dark,T1096QA002_2,33.109,10.73,4.419,14.074000000000002,T1096
62,63,bioinsilico_sbi,T1096QA196_2,35.525,14.698,11.788,12.427999999999999,T1096
63,64,EDN,T1096QA203_2,42.935,19.812,13.935,9.924,T1096
64,65,ShanghaiProtein,T1096QA398_2,44.772,22.089000000000002,14.440999999999999,13.068,T1096
65,66,tFold-IDT,T1096QA351_2,48.629,25.104,12.38,14.999,T1096
66,67,ropius0,T1096QA254_2,71.01100000000001,47.486000000000004,34.64,31.934,T1096
67,68,Jones-UCL,T1096QA304_2,71.79899999999999,48.275,35.603,32.722,T1096
0,1,ProQ3D,T1099QA339_2,4.477,7.696000000000001,17.309,18.936,T1099
1,2,ModFOLD8_rank,T1099QA120_2,4.6080000000000005,7.905,17.432000000000002,19.184,T1099
2,3,MUFOLD,T1099QA081_2,5.207999999999999,10.552999999999999,20.413,21.898000000000003,T1099
3,4,QMEANDisCo,T1099QA280_2,5.307,5.864,15.360999999999999,16.932000000000002,T1099
4,5,MESHI_consensus,T1099QA214_2,6.0120000000000005,11.859000000000002,21.719,23.194000000000003,T1099
5,6,MULTICOM-AI,T1099QA275_2,6.022,12.38,22.24,23.715,T1099
6,7,MUfoldQA_G,T1099QA446_2,6.074,12.626,22.486,23.961,T1099
7,8,MULTICOM-HYBRID,T1099QA187_2,6.1739999999999995,11.527999999999999,21.388,22.863000000000003,T1099
8,9,MESHI,T1099QA032_2,6.1979999999999995,12.217,22.076999999999998,23.552,T1099
9,10,graph-sh,T1099QA247_2,6.568,4.828,13.148,15.206,T1099
10,11,VoroMQA-stout,T1099QA000_2,6.655,5.095,13.132,15.001,T1099
11,12,ModFOLD8,T1099QA167_2,6.95,13.966,23.826,25.301,T1099
12,13,MULTICOM-CONSTRUCT,T1099QA198_2,7.068,14.038,23.898000000000003,25.373,T1099
13,14,LAW,T1099QA138_2,7.143,5.6,12.038,15.142999999999999,T1099
14,15,ProQ2,T1099QA067_2,7.282,7.444,16.539,18.043,T1099
15,16,MESHI_EMA,T1099QA112_2,7.317,9.111,17.665,19.352999999999998,T1099
16,17,MULTICOM-CLUSTER,T1099QA075_2,7.486000000000001,14.71,24.569000000000003,26.044,T1099
17,18,VoroCNN-GEMME,T1099QA406_2,7.728,4.3389999999999995,11.878,13.508,T1099
18,19,MESHI_server,T1099QA211_2,7.749,13.519,23.379,24.854,T1099
19,20,SBROD,T1099QA085_2,7.885,10.74,20.346,21.820999999999998,T1099
20,21,MULTICOM-DEEP,T1099QA252_2,7.919,9.352,18.445,19.92,T1099
21,22,BAKER-ROSETTASERVER,T1099QA209_2,7.962000000000001,3.363,10.146,11.821,T1099
22,23,VoroCNN-GDT,T1099QA153_2,7.968999999999999,4.146,11.134,12.9,T1099
23,24,tFold,T1099QA238_2,8.006,13.764000000000001,23.241,25.096999999999998,T1099
24,25,VoroCNN,T1099QA313_2,8.205,3.9610000000000003,10.458,12.675999999999998,T1099
25,26,Yang-Server,T1099QA140_2,8.453,15.908,25.768,27.243000000000002,T1099
26,27,MULTICOM-DIST,T1099QA319_2,8.551,6.972,14.189,15.657,T1099
27,28,GraphQA,T1099QA210_2,8.578,10.602,18.824,20.44,T1099
28,29,KUHHAN,T1099QA104_2,8.762,16.072,25.932,27.406999999999996,T1099
29,30,Kiharalab,T1099QA071_2,8.919,12.879000000000001,16.514,21.122,T1099
30,31,Kiharalab_Z_Server,T1099QA364_2,8.919,12.879000000000001,16.514,21.122,T1099
31,32,Ornate,T1099QA346_2,9.054,3.989,9.376,11.798,T1099
32,33,angleQA,T1099QA391_2,9.189,13.823,23.568,25.043000000000003,T1099
33,34,VoroMQA-dark,T1099QA002_2,9.362,4.13,8.884,11.651,T1099
34,35,Destini,T1099QA101_2,9.378,13.880999999999998,23.455,24.967,T1099
35,36,UOSHAN,T1099QA409_2,9.399,15.774000000000001,25.634,27.109,T1099
36,37,BAKER-experimental,T1099QA403_2,9.939,5.27,9.327,10.970999999999998,T1099
